id_direccion|Número exterior o kilómetro|Letra exterior|Tipo de asentamiento humano|Nombre de asentamiento humano|Código Postal|Clave entidad|Clave municipio|Clave localidad|Área geoestadística básica |Manzana
2165||KM 11.5|PUEBLO|SANTA CLARA OCOYUCAN|72850|21|114|414|1054|9
2166|0|KILÓMETRO 11+500|PARAJE|SANTA CLARA OCOXUCAN|72850|21|114|7204|1054|800
2167|0|KILÓMETRO 11+500||NINGUNO|72864|21|106|10|004A|800
2168|0|KILÓMETRO 15|SECTOR|SANTO TOMAS CHAUTLA|72959|21|114|7201|1088|800
2169|0|SN|BARRIO|LA CONCEPCION|72960|21|114|221|5127|2
2170|0|SN|BARRIO|LA CONCEPCION|72960|21|114|221|5127|34
2171|0|KILÓMETRO 17|SECTOR|COLONIA SANTO TOMÁS CHAUTLA|72960|21|114|7201|1088|800
2172|0|SN|COLONIA|SAN FRANCISCO TEOTIMEHUACAN|72960|21|114|1|4260|42
2173|0|SN|PARAJE|PARAJE EL TETENCO|72980|21|175|16|32|800
2174||KILÓMETRO 18+500|COLONIA|TEPALCAYULA|72980|21|15|1|113|38
2175|16|15.6|PARAJE|LAS ANIMAS|72980|21|15|1|236|1
2176|0|SN|COLONIA|EXHACIENDA LAS ÁNIMAS|72980|21|15|1|236|31
2177|0|SN|COLONIA|SAN DIEGO ICATEPEC|72990|21|15|1|147|2
2178|0|SN|COLONIA|SAN DIEGO ECATEPEC TERCERA SECCIÓN|72990|21|15|1|147|2
2179|0|SN||SAN DIEGO ECATEPEC TERCERA SECCIÓN|72990|21|15|1|147|2
2180|0|SN|COLONIA|SAN DIEGO ICATEPEC|72990|21|15|1|147|2
2181|0|SN|COLONIA|SAN DIEGO ICATEPEC|72990|21|15|1|147|2
2182|0|SN|COLONIA|SAN DIEGO ECATEPEC TERCERA SECCIÓN|72990|21|15|1|147|2
2183|0|SN|COLONIA|SAN DIEGO ICATEPEC|72990|21|15|1|147|2
2184|0|SN|COLONIA|SAN DIEGO ICATEPEC|72990|21|15|1|147|2
2185|0|SN|COLONIA|SAN DIEGO ICATEPEC|72990|21|15|1|147|2
2186|0|SN|COLONIA|SAN DIEGO ECATEPEC|72990|21|15|1|147|2
2187|0|SN|COLONIA|5 DE MAYO|72990|21|15|1|147|2
2188|0|SN|COLONIA|SAN DIEGO ECATEPEC TERCERA SECCIÓN|72990|21|15|1|147|2
2189|0|SN|COLONIA|SAN DIEGO ECATEPEC TERCERA SECCIÓN|72990|21|15|1|147|2
2190|0|SN|PARAJE|LA VIGEN|73080|21|197|42|97|800
2191|0|SN|COLONIA|LA CHIVERIA|73080|21|197|1|028A|20
2192|0|SN|COLONIA|COLONIA SAN MARCOS|73081|21|197|7204|59|800
2193|0|SN|COLONIA|VILLA HERMOSA|73081|21|197|7204|59|800
2194|10||COLONIA|CENTRO|73120|21|57|1|43|13
2195|0|SN|COLONIA|LA ESTACION|73180|21|8|3|15|38
2196|0|KILÓMETRO 110|PARAJE|LA PAGUA|73200|21|91|7201|26|800
2197|0|KILÓMETRO 53|COLONIA|NINGUNO|73291|21|53|7202|97|800
2198|0|SN|EJIDO|EJIDO MICHAC|73300|21|53|25|63|800
2199|0|KILÓMETRO 4|BARRIO|COACOYUNGA|73300|21|53|12|97|800
2200|13||CIUDAD|CENTRO|73300|21|53|1|275|1
2201|0|SN|RANCHERÍA|LAS LAJAS PRIMERA SECCIÓN|73310|21|208|17|54|800
2202|0|KILÓMETRO 15|SECTOR|SANTO TOMAS CHAUTLA|73595|21|114|7201|1088|800
2203|0|KILÓMETRO 5|PARAJE|SAN NICOLES CUARTA SECCIÓN|73647|21|172|15|11|800
2204|0|SN|PARAJE|SAN NICOLÁS CUARTATA SECCIÓN EL LLANO|73647|21|172|7201|11|800
2205|0|SN|SECCIÓN|ATACPAN|73680|21|207|7202|23|800
2206|0|SN|CIUDAD|ZACAPOAXTLA|73680|21|207|7202|23|800
2207|0|SN|COLONIA|ATZALAN, ATEMPAN, PUEBLA|73910|21|17|2|14|11
2208|0|SN|SECTOR|NINGUNO|73910|21|17|2|14|11
2209|0|KILÓMETRO 6|COLONIA|CUAHUIXCO TEZIUTLÁN PUEBLA|73950|21|54|7201|164|800
2210|0|SN|COLONIA|LAS ARENERAS|73950|21|54|7201|164|800
2211|0|SN|COLONIA|COAHUIXCO|73950|21|54|7201|164|800
2212|204|SN|BARRIO|BARRIO DE LA CRUZ COLONIA CENTRO|73950|21|54|1|94|9
2213|2||PARAJE|PARAJE MECTIPAN|74000|21|102|7201|21|800
2214|4||COLONIA|SAN DAMIAN|74040|21|132|1|355|2
2215|0|SN|PUEBLO|TLAUCINGO TEOTLALCO|74108|21|160|7|003A|800
2216|0|SN|PARAJE|EL TENANCALCO|74300|21|175|16|32|800
2217|0|SN|PARAJE|CANOTITLA|74300|21|175|7201|28|800
2218|0|SN|PARAJE|MEXCOXTLE|74300|21|175|7201|28|800
2219|0|SN|PARAJE|JAZMÍN|74300|21|102|11|21|800
2220|0|SN|PARAJE|YACQUEME|74300|21|102|11|21|800
2221|0|SN|PARAJE|MECTIPAC|74300|21|102|11|21|800
2222|0|SN||PARAJE JAZMÍN|74300|21|102|7201|21|800
2223|0|SN|PARAJE|PARAJE YACQUEME|74300|21|102|7201|21|800
2224|0|SN|PARAJE|EL JAZMÍN|74300|21|102|7201|21|800
2225|0|SN|PARAJE|PARAJE EL JAZMÍN|74300|21|102|7201|21|800
2226|0|SN|PARAJE|NEALTICAN PARAJE EL JAZMÍN|74300|21|102|7201|21|800
2227|0|SN|PARAJE|EL JAZMÍN|74300|21|102|7201|21|800
2228|0|SN|PARAJE|PARAJE EL POTRERO|74300|21|102|7201|21|800
2229|2||PARAJE|PARAJE JAZMÍN|74300|21|102|7201|21|800
2230|2||COLONIA|SAN BUENA VENTURA NEALTICAN|74300|21|102|7201|21|800
2231|0|SN|PARAJE|PARAJE JAZMÍN|74300|21|102|7201|21|800
2232|1||PARAJE|CENTRO|74300|21|102|7201|21|800
2233|2||PARAJE|PARAJE EL POTRERO|74300|21|102|7201|21|800
2234|0|SN|PARAJE|EL POTRERO|74300|21|102|7201|21|800
2235|0|SN|PARAJE|EL POTRERO|74300|21|102|7201|21|800
2236|0|SN|PARAJE|PARAJE EL JAZMÍN|74300|21|102|7201|21|800
2237|0|SN|PARAJE|PARAJE EL JAZMÍN|74300|21|102|7201|21|800
2238|0|SN|PARAJE|MECTIPAC|74300|21|102|7201|21|800
2239|0|SN|PARAJE|EL POTRERO|74300|21|102|7201|21|800
2240|0|SN|PARAJE|TELLECAC|74300|21|102|7201|21|800
2241|0|SN|PARAJE|MECTIPAC|74300|21|102|7201|21|800
2242|0|SN|PARAJE|PARAJE EL TETENCO|74300|21|175|7203|32|800
2243|0|SN|PARAJE|EL POTRERO|74300|21|175|7201|28|800
2244|0|SN|PARAJE|EL POTRERO|74300|21|175|16|32|800
2245|0|SN|PARAJE|TENANCAXCO|74300|21|175|16|32|800
2246|0|SN|PARAJE|EL CENTRO Ó LA RIOJA|74300|21|175|16|32|800
2247|0|SN|PARAJE|PARAJE EL CENTRO|74300|21|175|16|32|800
2248|0|SN|PARAJE|MEXCOCHTLE|74300|21|175|16|32|800
2249|0|SN|PARAJE|PARAJE EL CENTRO O RIOJA|74300|21|175|16|32|800
2250|0|SN|PARAJE|PARAJE TETENCO|74300|21|102|7201|21|800
2251|0|SN|PARAJE|PARAJE TENANCALLO|74310|21|126|7201|19|800
2252|0|SN|PARAJE|CERRO TOTONANZIN|74310|21|175|21|32|800
2253|0|SN|PARAJE|CERRO TOTONANZIN|74310|21|175|7201|28|800
2254|0|SN|PARAJE|DE TETLA|74310|21|175|4|32|800
2255|0|SN||CERRO TENANCALCO|74310|21|175|7201|28|800
2256|0|KILÓMETRO 19|PUEBLO|POBLADO SAN PABLO AHUATEMPAN|74325|21|106|7603|004A|800
2257|0|SN|PUEBLO|SAN JUAN TIANGUISMANALCO|74340|21|175|7201|28|800
2258|0|SN|PARAJE|SAN JUAN TIANGUISMANALCO|74340|21|175|7201|28|800
2259|0|SN|PARAJE|EL JAZMÍN|74340|21|175|7201|28|800
2260|0|SN|PARAJE|LA QUEBRADORA|74340|21|175|7201|28|800
2261|0|SN|PARAJE|EL POTRERO|74340|21|175|7201|28|800
2262|0|SN|PARAJE|EL CENTRO Ó LA RIOJA|74340|21|175|7201|28|800
2263||SN|PARAJE|PARAJE LA VENTA|74340|21|175|7203|32|800
2264|0|SN|PUEBLO|SAN JUAN TIANGUISMANALCO|74340|21|175|7203|32|800
2265|0|SN|PUEBLO|SAN JUAN TIANGUISMANALCO|74340|21|175|4|32|800
2266|0|SN|PUEBLO|SAN JUAN TIANGUISMANALCO|74340|21|175|4|32|800
2267|0|SN|PARAJE|PARAJE DE TETLA|74340|21|175|4|32|800
2268|0|SN|PARAJE|TETLA|74340|21|175|4|32|800
2269|0|SN|PUEBLO|SAN JUAN TIANGUISMANALCO|74340|21|175|4|32|800
2270|0|SN|PARAJE|PARAJE DE TELA|74340|21|175|4|32|800
2271|0|SN|PARAJE|EL TENANCALCO|74340|21|175|14|32|800
2272|0|SN|PARAJE|TENANCALCO|74340|21|175|16|32|800
2273|0|SN|PARAJE|TETLA|74340|21|175|4|32|800
2274|0|SN|PUEBLO|SAN JUAN TIANGUISMANALCO|74340|21|175|4|32|800
2275|0|SN|PARAJE|DE TETLA|74340|21|175|14|32|800
2276|0|SN|PARAJE|CANOTITLA|74340|21|175|21|32|800
2277|0|SN|PUEBLO|SAN JUAN TIANGUISMANALCO|74340|21|175|21|32|800
2278|0|SN|PARAJE|TELLECAC|74340|21|175|7201|28|800
2279|0|SN|PARAJE|EL ARCO|74340|21|175|7201|28|800
2280|0|SN|PARAJE|EL CENTRO Ó LA RIOJA|74340|21|175|7201|28|800
2281|0|SN|PARAJE|EL POTRERO|74340|21|175|7201|28|800
2282|0|SN|PARAJE|EL JAZMÍN|74340|21|175|7201|28|800
2283|0|SN|PARAJE|TECOLOTITLA|74340|21|175|7201|28|800
2284|0|SN|PARAJE|EL POTRERO|74340|21|175|7201|28|800
2285|0|SN|PARAJE|LA RIOJA O CENTRO|74340|21|175|7201|28|800
2286|0|SN|PARAJE|TETLA|74340|21|175|16|32|800
2287|0|SN|SECTOR|SAN JUAN TIANGUISMANALCO|74340|21|175|7201|28|800
2288|0|SN|PARAJE|EL CENTRO O LA RIOJA|74340|21|175|7201|28|800
2289|0|SN|PARAJE|MECTIPAC|74340|21|175|7201|28|800
2290|0|SN|PARAJE|MEXCOCHTLE|74340|21|175|7201|28|800
2291|0|SN|PARAJE|TELLECAC|74340|21|175|7201|28|800
2292|0|SN|PUEBLO|SAN JUAN TIANGUISMANALCO|74340|21|175|7203|32|800
2293|0|SN|PARAJE|TELLECAC|74340|21|102|11|21|800
2294|0|SN|PARAJE|CANOTITLA|74340|21|102|11|21|800
2295|0|SN|PARAJE|MECTIPAC|74340|21|102|11|21|800
2296|0|SN|PARAJE|MECTIPAC|74340|21|102|11|21|800
2297|0|SN|PARAJE|PARAJE TETENCO|74340|21|102|11|21|800
2298|0|SN|PARAJE|MECTIPAC|74340|21|102|7201|21|800
2299||SN|PARAJE|CANOTITLA|74340|21|102|7201|21|800
2300|0|SN|PARAJE|TELLECAC|74340|21|102|7201|21|800
2301|0|SN|PARAJE|TELLECAC|74340|21|102|7201|21|800
2302|0|SN|PARAJE|EL POTRERO|74340|21|102|7201|21|800
2303|0|SN|PARAJE|EL POTRERO|74340|21|102|7201|21|800
2304|0|SN|PARAJE|EL CENTRO Ó LA RIOJA|74340|21|102|7201|21|800
2305|0|SN|PARAJE|EL POTRERO|74340|21|102|7201|21|800
2306|0|SN|PARAJE|MECTIPAC|74340|21|102|7201|21|800
2307|0|SN|PARAJE|MECTIPAC|74340|21|102|7201|21|800
2308|2||SECTOR|PARAJE CANOTITLA|74340|21|102|7201|21|800
2309|0|SN|PARAJE|MEXCOXTLE|74340|21|102|7201|21|800
2310|0|SN|PARAJE|PARAJE EL POTRERO|74340|21|102|7201|21|800
2311|0|SN|PARAJE|LA QUEBRADORA Ó TECOLUTATITLA|74340|21|102|7201|21|800
2312|0|SN|PARAJE|MECTIPAC|74340|21|102|7201|21|800
2313|0|SN|PARAJE|MEXCOCHTLE|74340|21|102|7201|21|800
2314|0|SN|PARAJE|TELLECAC|74340|21|102|7201|21|800
2315|0|SN|PARAJE|EL JAZMÍN|74340|21|102|7201|21|800
2316|0|SN|PARAJE|MECTIPAC|74340|21|102|7201|21|800
2317|0|SN|PARAJE|EL JAZMÍN|74340|21|102|7201|21|800
2318|0|SN|PARAJE|MECTIPAC|74340|21|102|7201|21|800
2319|0|SN|PARAJE|EL POTRERO|74340|21|102|7201|21|800
2320|0|SN|PARAJE|MECTIPAC|74340|21|102|7201|21|800
2321|0|SN|SECTOR|PARAJE METIPAC|74340|21|102|7201|21|800
2322|0|SN|PARAJE|EL POTRERO|74340|21|102|7201|21|800
2323|0|SN|PARAJE|NEALTICAN PARAJE EL POTRERO|74340|21|102|7201|21|800
2324|0|SN|PUEBLO|SAN JUAN TIANGUISMANALCO|74340|21|175|7201|28|800
2325|0|SN|PARAJE|TELLECAC|74340|21|175|7201|28|800
2326|0|SN|PARAJE|DE TETLA|74340|21|175|7201|28|800
2327|0|SN|PARAJE|PARAJE RIOJA|74340|21|175|16|32|800
2328|0|SN|PARAJE|EL TETENCO|74340|21|175|16|32|800
2329|0|SN|PARAJE|CANOTITLA|74340|21|175|7201|28|800
2330|0|SN|PARAJE|TEYECAC|74340|21|175|7201|28|800
2331|0|SN|PARAJE|TENANCALCO|74340|21|175|14|32|800
2332|0|SN|PUEBLO|PARAJE EL TETENCO|74340|21|175|16|32|800
2333|0|SN|PARAJE|EL CENTRO Ó LA RIOJA|74340|21|175|16|32|800
2334|0|SN|PARAJE|PARAJE DEL PUENTE|74340|21|175|16|32|800
2335|0|SN|PARAJE|PARAJE DEL PUENTE|74340|21|175|16|32|800
2336|0|SN|PARAJE|EL TETENCO|74340|21|175|16|32|800
2337|0|SN|PARAJE|PARAJE EL TETENCO|74340|21|175|16|32|800
2338|0|SN|PARAJE|PARAJE EL TETENCO|74340|21|175|16|32|800
2339|0|SN|PARAJE|PARAJE EL TETENCO|74340|21|175|16|32|800
2340|0|SN|PARAJE|DEL CENTRO O LA RIOJA|74340|21|175|16|32|800
2341|0|SN|PUEBLO|PARAJE XAHUATETENCO O DEL CENTRO|74340|21|175|16|32|800
2342|0|SN|PARAJE|PARAJE EL TETENCO|74340|21|175|16|32|800
2343|0|SN|PARAJE|EL TETENCO|74340|21|175|16|32|800
2344|0|SN|PARAJE|TETLA|74340|21|175|16|32|800
2345|0|SN|PARAJE|PARAJE EL TETENCO|74340|21|175|16|32|800
2346|0|SN|PARAJE|TETLA|74340|21|175|16|32|800
2347|0|SN|PARAJE|PARAJE DEL PUENTE|74340|21|175|16|32|800
2348|0|SN|PARAJE|PARAJE TETENCO|74340|21|175|16|32|800
2349|0|SN|PARAJE|PARAJE EL TETENCO|74340|21|175|16|32|800
2350|0|SN|PARAJE|PARAJE EL TETENCO|74340|21|175|16|32|800
2351|0|SN|PARAJE|EL TETENCO|74340|21|175|16|32|800
2352|0|SN|PARAJE|PARAJE DEL TETENCO|74340|21|175|16|32|800
2353|0|SN|PARAJE|TELLECAC|74340|21|175|16|32|800
2354|0|SN|PARAJE|TETENCO|74340|21|175|16|32|800
2355|0|SN|PARAJE|TETLA|74340|21|175|4|32|800
2356|0|SN|PARAJE|CERRO TENANCALCO|74340|21|175|7201|28|800
2357|0|SN|COLONIA|SANTA ANA ACOZAUTLA|74352|21|148|4|16|800
2358|0|SN|PUEBLO|SAN DIEGO LA MESA TOCHIMILTZINGO|74380|21|121|5|12|800
2359|162||COLONIA|AMATITLANES|74400|21|85|1|599|9
2360|0|KILÓMETRO 75+500|PUEBLO|SAN JUAN RABOSO|74400|21|85|112|67|800
2361|0|SN|BARRIO|Lomas De Alchichica|74410|21|85|1|300|2
2362|0|K.M 8.5|PUEBLO|SAN JOSE LAS BOCAS|74440|21|85|1|349|11
2363|0|SN|COLONIA|AMATITLANES|74480|21|85|1|584|10
2364|0|SN|PUEBLO|TEPAPAYECA|74540|21|185|6|24|800
2365|0|SN|COLONIA|TEPEXCO|74550|21|168|1|95|1
2366|0|SN|PUEBLO|TLAPANALA|74570|21|185|6|24|800
2367|1||COLONIA|SAN MARTÍN ALCHICHICA|74570|21|85|1|300|3
2368|0|SN|SECTOR|COAYUCATZINT|74580|21|51|43|54|800
2369|0|KILÓMETRO 20|PUEBLO|TZOMPAHUACAN|74582|21|51|28|54|5
2370|0|SN|PUEBLO|ESCAPE DE LAGUNILLAS|74582|21|51|75|54|800
2371|0|SN|PUEBLO|ESCAPE LAGUNILLAS|74582|21|51|7205|54|800
2372|0|SN|PUEBLO|ESCAPE DE LAGUNILLAS|74582|21|51|7205|54|800
2373|0|SN|PUEBLO|LOCALIDAD ESCAPE DE LAGUNILLAS|74582|21|51|7205|54|800
2374|0|SN|PUEBLO|ESCAPE DE LAGUNILLAS|74582|21|51|7205|54|800
2375|0|SN|PARAJE|AHUEHUETZINGO|74582|21|51|2|88|800
2376|0|SN|PUEBLO|ESCAPE DE LAGUNILLAS|74582|21|51|75|54|800
2377|0|SN|PUEBLO|ESCAPE DE LAGUNILLAS|74582|21|51|68|54|800
2378|0|SN|PUEBLO|ESCAPE DE LAGUNILLAS|74582|21|51|68|54|800
2379|0|SN|PUEBLO|ESCAPE DE LAGUNILLAS|74582|21|51|68|54|800
2380|0|SN|PUEBLO|ESCAPE DE LAGUNILLLAS|74582|21|51|68|54|800
2381|0|SN|PUEBLO|AHUEHUETZINGO|74582|21|51|2|88|800
2382|0|SN|PUEBLO|ESCAPE DE LAGUNILLAS|74582|21|51|68|54|800
2383|0|SN|PUEBLO|ESCAPE DE LAGUNILLAS|74582|21|51|68|54|800
2384|0|SN|PARAJE|ESCAPE DE LAGUNILLAS|74582|21|51|68|54|800
2385|0|SN|PUEBLO|ESCAPE DE LAGUNILLAS|74582|21|51|75|54|800
2386|0|SN|PUEBLO|ESCAPE DE LAGUNILLAS|74582|21|51|75|54|800
2387|0|SN|PUEBLO|ESCAPE DE LAGUNILLAS|74582|21|51|75|54|800
2388|0|SN|PUEBLO|ESCAPE DE LAGUNILLAS|74582|21|51|75|54|800
2389|0|SN|PUEBLO|AHUEHUETZINGO|74582|21|51|2|88|800
2390|0|SN|PARAJE|AHUEHUETZINGO|74582|21|51|2|88|800
2391|0|SN|PARAJE|AHUEHUETZINGO|74582|21|51|2|88|800
2392|0|SN|PARAJE|AHUEHUETZINGO|74582|21|51|2|88|800
2393|0|SN|PARAJE|AHUEHUETZINGO|74582|21|51|2|88|800
2394|0|SN|PUEBLO|AHUEHUETZINGO|74582|21|51|2|88|800
2395|0|SN|PUEBLO|AHUEHUETZINGO|74582|21|51|2|88|800
2396|0|SN|PUEBLO|SANTA CRUZ EL MIRADOR|74585|21|51|2|88|800
2397|0|SN|PUEBLO|SANTA CRUZ EL MIRADOR|74585|21|51|2|88|800
2398|0|SN|PUEBLO|LAGUNILLAS DE RAYON|74587|21|51|15|54|800
2399|0|SN|EJIDO|LAGUNILLAS DE RAYON|74587|21|51|15|54|800
2400|0|SN|PUEBLO|LAGUNILLAS DE RAYON|74587|21|51|15|54|800
2401|0|KILÓMETRO 2+500|PARAJE|EJIDO SAN JOSÉ LOS LAURELES|74587|21|51|44|54|800
2402|101||PUEBLO|LAGUNILLAS DE RAYON|74587|21|51|44|54|800
2403|0|KILÓMETRO 15|EJIDO|BIENES COMUNALES SAN MIGUEL AYOTLA|74620|21|201|7201|15|800
2404|0|SN|COLONIA|MORELOS|74690|21|169|18|35|20
2405|0|SN|SECTOR|SAN PEDRO|74690|21|169|7203|35|800
2406|0|SN|PARAJE|CERRO DE SAN PEDRO PRIMERA SECCIÓN|74690|21|169|18|35|17
2407|0|SN|PARAJE|SAN JUAN IXCAQUIXTLA|74690|21|82|7601|27|800
2408|0|KILÓMETRO 43.5|SECTOR|COLONIA MORELOS PIE DE VACA|74690|21|169|1|92|34
2409|0|KILÓMETRO 43|COLONIA|COLONIA MORELOS TEPEXI DE RODRÍGUEZ|74690|21|169|18|35|26
2410|0|SN|PARAJE|RANCHO CAÑADA MORA|74690|21|169|7203|35|800
2411|0|SN|PUERTO|SECCIÓN PRIMERA TEPEXI DE RODRÍGUEZ|74690|21|169|18|35|26
2412|0|KILÓMETRO 43|BARRIO|SAN SEBASTIAN|74690|21|169|18|35|17
2413|0|SN|COLONIA|COLONIA TLAYULA|74695|21|169|12|20|18
2414|0|SN|SECTOR|NINGUNO|74695|21|169|7203|35|800
2415|0|SN|SECTOR|POBLADO DE AGUA DE LA LUNA BIENES COMUNALES|74698|21|169|1|92|34
2416|0|KILÓMETRO 3|PUEBLO|TEOTLALCO PUEBLA|74700|21|160|7202|003A|800
2417|0|KILÓMETRO 19|PUEBLO|TLAUCINGO|74708|21|160|7|003A|800
2418|0|KILÓMETRO 8||JOLALPAN|74710|21|87|79|38|800
2419|0|KILÓMETRO 6|SECTOR|LA MINA|74710|21|87|86|61|6
2420|0|SN|COTO|CERRO DEL GATO|74733|21|47|79|66|800
2421|0|SN|PUEBLO|SAN PEDRO OCOTLAN|74760|21|56|2|27|6
2422|13|12.5|SECTOR|CHILA DE LA SAL|74760|21|56|1|31|26
2423|13|12.5|SECTOR|CHILA DE LA SAL|74760|21|56|1|31|26
2424|13|12.5|SECTOR|CHILA DE LA SAL|74760|21|56|1|31|26
2425|13|12.5|SECTOR|CHILA DE LA SAL|74760|21|56|1|31|26
2426|13|12.5|SECTOR|CHILA DE LA SAL|74760|21|56|1|31|26
2427|13|12.5|SECTOR|CHILA DE LA SAL|74760|21|56|1|31|26
2428|0|SN|SECTOR|CHILA DE LA SAL|74760|21|56|1|31|26
2429|13|12.5|SECTOR|CHILA DE LA SAL|74760|21|56|1|31|26
2430|13|12.5|SECTOR|CHILA DE LA SAL|74760|21|56|1|31|26
2431|13|12.5|SECTOR|CHILA DE LA SAL|74760|21|56|1|31|26
2432|13|12.5|SECTOR|CHILA DE LA SAL|74760|21|56|1|31|26
2433|13|12.5|SECTOR|CHILA DE LA SAL|74760|21|56|1|31|26
2434|13|12.5|SECTOR|CHILA DE LA SAL|74760|21|56|1|31|26
2435|13|12.5|SECTOR|CHILA DE LA SAL|74760|21|56|1|31|26
2436|13|12.5|SECTOR|CHILA DE LA SAL|74769|21|56|1|31|26
2437|0|SN|PARAJE|IXCAMILPA DE GUERRERO|74770|21|81|1|123|2
2438|0|SN|PUEBLO|IXCAMILPA DE GUERRERO|74770|21|81|1|123|2
2439|0|SN|COLONIA|IXCAMILPA DE GUERRERO|74770|21|81|1|123|2
2440|3||CIUDAD|IXCAMILPA DE GUERRERO|74770|21|81|7202|72|800
2441|0|SN|GRANJA|LA XICOTECA|74791|21|198|7201|37|800
2442|1||PUEBLO|AGUA DULCE|74800|21|176|2|10|26
2443|0|SN||BARRANCA TEXCALA|74881|21|113|12|10|800
2444|0|SN|PARAJE|LAS PALMAS|74885|21|113|12|10|800
2445|0|SN|SECTOR|EJIDO DE TLAXCUAPAN|74885|21|113|12|10|800
2446|0|SN||ATEOPAN|74885|21|113|12|10|800
2447|0|SN||EL CONEJO|74885|21|113|12|10|800
2448|0|SN|PUEBLO|TLAXCUAPAN|74885|21|113|12|10|800
2449|0|SN||NINGUNO|74885|21|113|12|10|800
2450|0|SN||CUATECONZINGO|74885|21|113|12|10|800
2451|0|SN|PUEBLO|TLAXCUAPAN|74885|21|113|12|10|800
2452|0|SN||EL CONEJO|74885|21|113|12|10|800
2453|0|SN||HUACHAZINGO|74885|21|113|12|10|800
2454|0|SN||HUACHAZINGO|74885|21|113|12|10|800
2455|0|SN||LAS PALMAS|74885|21|113|12|10|800
2456|0|SN||LA CAÑADA|74885|21|113|12|10|800
2457|0|SN|PARAJE|TLAXCUAPAN|74885|21|113|12|10|800
2458|0|SN|PUEBLO|TLAXCUAPAN|74885|21|113|12|10|800
2459|0|SN|SECTOR|BARRANCA MITLANZINGO|74885|21|113|12|10|800
2460|0|SN||MITLANZINGO|74885|21|113|12|10|800
2461|0|SN||BARRANCA|74885|21|113|12|10|800
2462|0|SN||TEXCALA|74885|21|113|12|10|800
2463|0|SN|PARAJE|ZIZIMITLAN|74885|21|113|12|10|800
2464|0|SN|PUEBLO|SAN JUAN IXCAQUIXCLA|74900|21|82|7601|27|800
2465|0|SN||AGUA BUENA|74940|21|112|1|51|1
2466|0|SN|GRANJA|POBLADO PETLALCINGO|74940|21|112|36|117|800
2467|0|SN|GRANJA|BARRANCA AGUA BUENA|74970|21|112|1|51|1
2468|0|KILÓMETRO 1+500|AEROPUERTO|LOCALIDAD ECONÓMICA|75020|21|108|7001|010A|800
2469|0|SN|EJIDO|COLONIA MIRAVALLES|75020|21|108|46|114|800
2470|0|KILÓMETRO 62+700|PARAJE|EMILIO PORTES GIL|75030|21|137|7203|27|800
2471|0|SN|PARAJE|LA VENTANA|75030|21|137|8|99|800
2472|38||PARAJE|SAN NICOLAS BUENOS AIRES|75030|21|137|7202|27|800
2473|0|SN|PARAJE|SAN LUIS ATEXCAC|75043|21|67|13|20|800
2474|0|KILÓMETRO 62+800|PARAJE|NINGUNO|75043|21|67|13|20|800
2475|0|SN|PUEBLO|SAN MARTIN LA JOYA|75110|21|1|76|064A|800
2476|0|SN|PUEBLO|SAN MARTIN LA JOYA|75110|21|1|76|064A|800
2477|0|SN|RANCHERÍA|SAN MARTIN LA JOYA|75110|21|1|76|064A|800
2478|0|SN|PUEBLO|SAN MARTIN LA JOYA|75110|21|1|76|064A|800
2479|0|SN|PROLONGACIÓN|RANCHO SAN MARTÍN LA JOYA|75113|21|1|13|064A|800
2480|0|SN|BARRIO|BARRIO DE SAN JUAN|75160|21|142|123|84|800
2481|0|SN|BARRIO|SAN JUAN|75160|21|142|123|84|800
2482|0|SN|BARRIO|SAN JUAN|75160|21|142|123|84|800
2483|0|SN|BARRIO|SAN JUAN|75160|21|142|123|84|800
2484|0|SN|BARRIO|SAN JUAN|75160|21|142|123|84|800
2485|0|SN|COLONIA|SAN JUAN NEGRETE|75200|21|164|53|77|800
2486|412||PARAJE|NINGUNO|75200|21|164|24|147|17
2487|0|SN||NINGUNO|75200|21|164|24|147|38
2488|814||PUEBLO|SANTIAGO ACATLAN|75200|21|164|24|147|14
2489|33|||CENTRO DE SANTIAGO ACATLAN|75200|21|164|7203|397|800
2490|0|KILÓMETRO 30|COLONIA|SANTIAGO ACATLAN|75200|21|164|78|397|800
2491|108||BARRIO|SAN MIGUEL|75200|21|164|1|026A|4
2492|0|SN|COLONIA|BARRIO SAN MIGUEL|75200|21|164|1|289|5
2493|304||BARRIO|SAN JOSE|75200|21|164|1|026A|21
2494|10||COLONIA|SANTIAGO ACATLAN|75200|21|164|24|147|18
2495|604|||NINGUNO|75201|21|164|24|147|1
2496|0|SN|PARAJE|SANTIAGO ACATLAN|75201|21|164|69|397|800
2497|1502||PARAJE|BARRIO SANTIAGO ACATLAN TEPEACA|75205|21|164|24|128|27
2498|0|KILÓMETRO 5+800|COLONIA|SAN LUIS AJAJALPAN PUEBLA|75240|21|153|7|16|82
2499|11105||COLONIA|SAN FRANCISCO MAYORAZGO|75260|21|114|1|6318|19
2500|0|KILÓMETRO 15|SECTOR|SANTO TOMAS CHAUTLA|75295|21|114|7201|1088|800
2501|0|SN|PUEBLO|SANTA CRUZ TEPETZITZINTLA|75399|21|70|12|11|800
2502|0|KILÓMETRO 1+500|PARAJE|TECAMACHALCO PUEBLA|75482|21|154|7201|47|800
2503|0|SN|PARAJE|DOLORES BUEN PAÍS|75521|21|45|8|95|11
