id_direccion|Tipo de vialidad|Nombre de la vialidad|Tipo de entre vialidad 1|Nombre de entre vialidad 1|Tipo de entre vialidad 2|Nombre de entre vialidad 2|Tipo de entre vialidad 3|Nombre de entre vialidad 3
1856|TERRACERÍA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1857|TERRACERÍA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1858|TERRACERÍA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1859|TERRACERÍA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1860|TERRACERÍA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1861|TERRACERÍA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1862|CARRETERA|CARRETERA ZINAPÉCUARO CIUDAD HIDALGO||||||
1863|CARRETERA|MARAVARIO - CIUDAD HIDALGO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1864|BRECHA|BRECHA A CERRO DE PATUQUIO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1865|TERRACERÍA|DESVIACIÓN CASA BLANCA A PALOMAS||||||
1866|CARRETERA|CARRETERA MARAVATIO HIDALGO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1867|AVENIDA|MORELOS PONIENTE|CALLE|NINGUNO|CALLE|NINGUNO||
1868|CALLE|NACIONAL|CALLE|MELCHOR OCAMPO|CALLE|NINGUNO|CALLE|MELCHOR OCAMPO
1869|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO|TERRACERÍA|NINGUNO
1870|CARRETERA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1871|TERRACERÍA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1872|CAMINO|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1873|CARRETERA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1874|CARRETERA|CARRETERA A OCAMPO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1875|BRECHA|CONOCIDO SEIS PALOS||||||
1876|CAMINO|NINGUNO||COMUNIDAD EL PEDREGAL||COMUNIDAD EL PEDREGAL||COMUNIDAD EL PEDREGAL
1877|CAMINO|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1878|BRECHA|PREDIO LA ESTACADA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1879|TERRACERÍA|DOMICILO NINGUNO||NINGUNO||NINGUNO||NINGUNO
1880|BRECHA|NINGUNO||NINGUNO||NINGUNO||NINGUNO
1881|TERRACERÍA|NINGUNO||||||
1882|CARRETERA|CARRETERA ZIRACUARETIRO URUAPAN|CARRETERA|URUAPAN-TARETAN|CAMINO|NINGUNO|CAMINO|NINGUNO
1883|CARRETERA|A TERÁN|CARRETERA|NINGUNO|CAMINO|NINGUNO|BRECHA|NINGUNO
1884|CARRETERA|CARRETERA HOYO DEL AIRE|CARRETERA|TARETAN-HOYO DEL AIRE|CARRETERA|TARETAN HOYO DEL AIRE||PASANDO LA CASETA DE TARETAN
1885||NINGUNO||NINGUNO|CALLE|PÍPILA||NINGUNO
1886|CARRETERA|CARRETERA A PLAYA AZUL KILÓMETRO 117+300||NINGUNO||NINGUNO||NINGUNO
1887|CARRETERA|URUAPAN PLAYA AZUL KILÓMETRO 117+000||NINGUNO||NINGUNO||NINGUNO
1888|TERRACERÍA|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1889|TERRACERÍA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1890|TERRACERÍA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1891|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO
1892|TERRACERÍA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1893|TERRACERÍA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1894|TERRACERÍA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO|VEREDA|NINGUNO
1895|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO
1896|AVENIDA|REVOLUCIÓN SUR|CALLE|PINO SUÁREZ|CALLE|CARLOS CORTEZ|CALLE|IGNACIO ALLENDE
1897|CALLE|MAESTRO JULIAN CARRILLO|CALLE|SAN JUAN PACHUCA|CALLEJÓN|LORETO|CALLE|GALEANA
1898|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
1899|CARRETERA|CARRETERA FEDERAL LIBRE 160 TRAMO SAN CARLOS COCOYOC MARGEN IZQUIERDO KILÓMETRO 33.5||||||
1900|AVENIDA|Teopanzolco|CALLE|Río Amacuzac|AVENIDA|Reforma||
1901|CARRETERA|AVENIDA EMILIANO ZAPATA|CALLE|HIMNO NACIONAL|PRIVADA|DEL PINO|CALLE|RUBÍ
1902|CALLE|VICENTE GUERRERO|CALLE|VICENTE GUERRERO|CALLE|VICENTE GUERRERO|CALLE|VICENTE GUERRERO
1903|CALLE|VICENTE GUERRERO||CERRO|PRIVADA|A LA MINA GUADALUPANA||BARRNCA
1904|CALLE|VICENTE GUERRERO|CALLE|GERANIO|PRIVADA|VICENTE GERRERO|CALLE|LA MINA
1905|PROLONGACIÓN|COACALCO||||||
1906|CALLE|LA MINA|CALLE|NINGUNO|CARRETERA|CARRETERA FEDERAL CUERNAVACA-GRUTAS||NINGUNO
1907|CAMINO|CAMINO A HUATONGO TRAMO AMACUZAC OJO DE AGUA MARGEN IZQUIERDO|CARRETERA|CUERNAVACA TAXCO||AMACUZAC|CALLE|BAJADA AL RIO
1908|CAMINO|CAMINO A LA PLAYA TRAMO OJO DE AGUA EL SIFÓN DE PALA MARGEN DERECHO|CAMINO|AL SIFÓN|CARRETERA|CUENNAVACA TAXCO|CAMINO|AHUJUTONGO
1909|CAMINO|CAMINO CAMPO LA CUEVA DE LOS COYOTES PRESA PLAN DE ÁYALA AHUEHUETZINGO TRAMO RANCHO SANTA ELENA MARGEN DERECHO||CULTIVOS DE MAÍZ|CAMINO|ALA PRESA PLAN DE ÁYALA EN AHUEHUETZINGO||CULTIVOS DE MAÍZ
1910|CARRETERA|CARRETERA MUNICIPAL LIBRE COATETELCO MIACATLÁN TRAMO CAMPO ACATZINGO COATETELCO MARGEN DERECHO||CULTIVOS MAÍZ Y SARGO|CAMINO|CAMINO DE SACA COSECHA||CULTIVOS DE MAÍZ
1911|TERRACERÍA|TERRACERÍA TRAMO NICOLÁS BRAVO CERRO DE LOS GUAJES MARGEN IZQUIERDO|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO||DE USO COMUN
1912|CAMINO|TERRACERIA TILZPOTLA LA TIGRA|CAMINO|NINGUNO|CAMINO|NINGUNO|CAMINO|NINGUNO
1913|CAMINO|CAMINO TRAMO YAUTEPEC LA NOPALERA MARGEN DERECHO|CAMINO|AL CAMPO|CAMINO|AL CAMPO||CERRO
1914|CARRETERA|CARRETERA FEDERAL LIBRE 138 CUERNAVACA CUAUTLIXCO TRAMO LOS ARCOS COCOYOC MARGEN IZQUIERDO KILÓMETRO 33|CAMINO|AL CAMPO DE CULTIVO|CAMINO|AL CAMPO DE CULTIVO||CAMPO DE CULTIVO
1915|CERRADA|NINGUNO|CALLE|FAUSTIN BUSTAMANTE|CALLE|NINGUNO|CALLE|DEL ESTUDIANTE
1916|CALLE|30 DE SEPTIEMBRE|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|NINGUNO
1917|CALLE|NO REELECCIÓN|CALLE|MORELOS|CALLE|LAS FLORES||CERRO
1918|CALLE|BENITO JUÁREZ|AVENIDA|NINGUNO|AVENIDA|05 DE MAYO|CALLE|AZUCENA
1919|CARRETERA|CARRETERA ESTATAL LIBRE TRAMO EMILIANO ZAPATA TEPETZINGO MARGEN IZQUIERDO KILÓMETRO 1.5|TERRACERÍA|NINGUNO||NINGUNO|TERRACERÍA|NINGUNO
1920|CAMINO|CAMINO TRAMO PUEBLO NUEVO TEMIMILCINGO MARGEN DERECHO|CAMINO|AL CAMPO|CAMINO|AL CAMPO||CAMPO DE CULTIVO
1921|AVENIDA|José María Morelos y Pavón|OTRA (ESPECIFICAR)||CALLE|||
1922|CARRETERA|CARRETERA FEDERAL LIBRE 95 CUERNAVACA CHILPANCINGO TRAMO TEMIXCO ALPUYECA MARGEN DERECHO|CALLE|VOLLAN||COLINA|CARRETERA|CARRETERA FEDERAL MÉXICO - ACAPULCO
1923|CARRETERA|CARRETERA ESTATAL LIBRE 14 TEJALPA JOJUTLA TRAMO CHICONCUAC ZACATEPEC MARGEN DERECHO KILÓMETRO 14|CAMINO|NINGUNO|CAMINO|NINGUNO||TERRENOS EJIDALES
1924|CARRETERA|CARRETERA FEDERAL 95 CUERNAVACA CHILPANCINGO TRAMO PUENTE DE IXTLA AHUEHETZINGO MARGEN DERECHO KILÓMETRO 20.3|CARRETERA|CRUCERO DE AHUEHUETZINGO||LOMA LARGA||EJIDALES
1925|TERRACERÍA|TERRACERÍA TRAMO TILZAPOTLA LA TIGRA MARGEN DERECHO KILÓMETRO 5||CULTIVO DE MAÍZ|CARRETERA|TILZAPOTLA JOJUTLA||CERRIL
1926|CALLE|MICHOACÁN|CALLE|ASIA|CAMINO|NINGUNO                                                                                                                                               |CALLE|BENITO JUÁREZ                                                                                                                                         
1927|CARRETERA|CARRETERA ESTATAL LIBRE TRAMO LAS VARAS COMPOSTELA KM 8.8|AVENIDA|BENITO JUÁREZ|CALLE|MIÑÓN ORIENTE|AVENIDA|MÉXICO
1928|CALLE|DURANGO||||NINGUNO||NINGUNO
1929|CALLE|Durango Norte|CALLE|Nicolás Bravo Poniente|CALLE|Ignacio Zaragoza Poniente||
1930||LAS JUNTITAS||ARROYO SIGUAME||ARROYO EL TIGRE                                                                                                                                       ||MONTE                                                                                                                                                 
1931|AVENIDA|Ignacio Allende Poniente|CALLE|Libertad|AVENIDA|Juan Escutia||
1932|CALLE|Río Tajo|CALLE|MONTE EVEREST|CALLE|MONTES ANDES                                                                                                                                          |CALLE|RÍO RHIN                                                                                                                                              
1933|CALLE|Nápoles|AVENIDA|España|CALLE|Paseo de Viena||
1934|CALLE|NÁPOLES|CALLE|ESPAÑA|AVENIDA|PASEO DE VIENA                                                                                                                                        |CALLE|ROMA                                                                                                                                                  
1935|BOULEVARD|TEPIC-XALISCO|CALLE|PERÚ|CALLE|URUGUAY                                                                                                                                               |CALLE|RÍO PAPALOAPAN                                                                                                                                        
1936||NINGUNO|CALLE|RECONSTRUCCION|CALLE|NINGUNO                                                                                                                                               ||PARCELAS                                                                                                                                              
1937|CALLE|TLAXCALA SUR||||NINGUNO||NINGUNO
1938|CALLE|EMILIO CARRANZA|CALLE|HUANACAXTLE|PRIVADA|GALEANA                                                                                                                                               ||NINGUNO                                                                                                                                               
1939|CALLEJÓN|PROGRESO|CALLE|16 DE SEPTIEMBRE|CALLE|EMILIO CARRANZA                                                                                                                                       |CALLE|CEIBA                                                                                                                                                 
1940|CALLE|EMILIO CARRANZA|CALLE|NINGUNO|CALLE|NINGUNO                                                                                                                                               |CALLE|NINGUNO                                                                                                                                               
1941|CALLE|Ninguno|OTRA (ESPECIFICAR)|No Calculado|OTRA (ESPECIFICAR)|No Calculado|CALLE|NINGUNO
1942|CARRETERA|INTERNACIONAL MEXICO-NOGALES|CARRETERA|ENTRONQUE CARRETERA ENTRADA A RUIZ||NINGUNO||NINGUNO
1943||AL LADO DEL PANTEÓN VILLA MORELOS CAMINO SACA COSECHA||PANTEÓN VILLA MORELOS||LÍMITE DE CULTIVO                                                                                                                                     ||LÍMITE DE CULTIVO                                                                                                                                     
1944|CALLE|Michoacán|OTRA (ESPECIFICAR)|Sin Referencia|CALLE|Asia||
1945|CALLE|25 DE DICIEMBRE|CALLE|5 DE FEBRERO|CALLE|25 DE DICIEMBRE                                                                                                                                       |CALLE|LÁZARO CÁRDENAS                                                                                                                                       
1946|CAMINO|CAMINO A LAS ARENERAS PREDIO ELPORTEZUELO EJIDO LOS FRESNOS||CULTIVO DE CAÑA|CAMINO|CAMINO VIEJO A LAS CONGUIADAS                                                                                                                         ||ARENERAS                                                                                                                                              
1947|AVENIDA|IGNACIO ALLENDE|AVENIDA|JUAN ESCUTIA|CALLE|LIBERTAD                                                                                                                                              |CALLE|JOSÉ MA.MORELOS                                                                                                                                       
1948|CALLE|Paseo Minas de Don Macario II|CALLE|Paseo Minas de Don Macario|AVENIDA|Mina de Cananea|CALLE|Mina Real de Catorce
1949|CAMINO|A LAS ARENERAS||NINGUNO||NINGUNO                                                                                                                                               |CALLE|NINGUNO                                                                                                                                               
1950|CARRETERA|CARRETERA ESTATAL LIBRE TRAMO AHUACATLAN JALA MARGEN DERECHO KM 4.7|CALLE|Galeana|CALLE|Hidalgo|OTRA (ESPECIFICAR)|MAZATLAN
1951|CARRETERA|CARRETERA INTERNACIONAL MÉXICO - GUADALAJARA|BRECHA|NINGUNO|BRECHA|NINGUNO                                                                                                                                               ||NINGUNO                                                                                                                                               
1952|OTRA (ESPECIFICAR)|CAMINO RURAL TRAMO IXTLAN DEL RIO LA HACIENDITA KM 2.3|CALLE|Everardo Peña Navarro|CALLE|Esteban Baca Calderón|OTRA (ESPECIFICAR)|SIN REFERENCIA
1953|CALLE|JUAN ZUAZUA|CALLE|ISAAC GARZA|CALLE|SANTIAGO TAPIA|CALLE|DOCTOR JOSE MARIA COSS
1954|CALLE|20 DE NOVIEMBRE|CALLE|ISAAC GARZA|CALLE|SANTIAGO TAPIA|CALLE|XICONTECATL
1955|CALLE|MARIANO MATAMOROS|AVENIDA|VENUSTIANO CARRANZA|CALLE|MANUEL GUTIÉRREZ|CALLE|15 DE MAYO
1956|CALLE|LOMA LARGA|CALLE|JOSÉ BENÍTEZ|CALLE|CERRO DE LA SILLA||COLINDA CON EL CERRO DEL OBISPADO
1957|CALLE|LOMA LARGA|CALLE|LICENCIADO JOSÉ BENÍTEZ|CALLE|CERRO DE LA SILLA||NINGUNO
1958|CARRETERA|CAMINO A LAS PEDRERAS||NINGUNO||NINGUNO||NINGUNO
1959|CALLE|REVOLUCIÓN PROLETARIA|CALLE|LÁZARO GARZA AYALA||NINGUNO|CALLE|RICARDO FLORES MAGÓN
1960|AVENIDA|CARRETERA A LAS PEDRERAS|BRECHA|NINGUNO|BRECHA|NINGUNO|BRECHA|NINGUNO
1961|AVENIDA|Adolfo Ruíz Cortines|OTRA (ESPECIFICAR)||OTRA (ESPECIFICAR)|||
1962|AVENIDA|MANUEL J. CLOUTHIER|CALLE|CIRCUITO DE LA UNIDAD|CALLE|CUMBRES ALEMANAS||CERRO DE LAS MITRAS
1963|CALLE|LOMA LARGA|CALLE|LICENCIADO JOSÉ BENÍTEZ|CALLE|CERRO DE LA SILLA||COLINDA CON EL CERRO DEL OBISPADO
1964|CARRETERA|MONTERREY-COLOMBIA||NINGUNO||NINGUNO||NINGUNO
1965|CARRETERA|CARRETERA MONTERREY-COLOMBIA||NINGUNO||NINGUNO||NINGUNO
1966|CARRETERA|MONTERREY MONCLOVA||NINGUNO||NINGUNO||NINGUNO
1967|PROLONGACIÓN|KM. 573 MONTERREY - MONCLOVA|CALLE|MIGUEL HIDALGO PONIENTE|CALLE|MELCHOR OCAMPO PONIENTE|CALLE|PORFIRIO DIAZ SUR
1968|CARRETERA|CARRETERA A VILLALDAMA|OTRA (ESPECIFICAR)|SE ENCUENTRA SOBRE LA CARRETERA VILLALDAMA-SABINAS HIDALGO|OTRA (ESPECIFICAR)|SE ENCUENTRA SOBRE LA CARRETERA VILLALDAMA-SABINAS HIDALGO|OTRA (ESPECIFICAR)|SE ENCUENTRA SOBRE LA CARRETERA VILLALDAMA-SABINAS HIDALGO
1969|CALLE|CARRETERA SABINAS-PARÁS||NINGUNO||SE ENCUENTRA SOBRE LA CARRETERA||SE ENCUENTRA SOBRE LA CARRETERA
1970|CARRETERA|CARRETERA SABINAS -VILLALDAMA||NINGUNO||SE ENCUENTRA EN UN RANCHO||SE ENCUENTRA EN UN RANCHO
1971|CALLE|CARRETERA ÉBANOS - AGUALEGUAS||NINGUNO||NINGUNO||NINGUNO
1972|CARRETERA|SABINAS AGUALEGUAS||NINGUNO||NINGUNO||NINGUNO
1973|AVENIDA|CORREGIDORA|CALLE|FRANCISCO I. MADERO|BOULEVARD|DIPUTADO MARIO RÍOS GUTIÉRREZ|CALLE|MANUEL ÁVILA CAMACHO
1974|CAMINO|A LAS PEDRERAS|CALLE|AUTOPISTA A LAREDO|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|NINGUNO
1975|CARRETERA|CARRETERA A VILLA DE GARCIA KILOMETRO 11.5|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|NINGUNO
1976|PROLONGACIÓN|KILÓMETRO 9 VILLA DE GARCÍA||NINGUNO||NINGUNO||NINGUNO
1977|CALLE|AMÉRICA||NINGUNO||NINGUNO||NINGUNO
1978|CARRETERA|CARRETERA A PEDRERAS RAMAL IZQUIERDO||NINGUNO||NINGUNO||NINGUNO
1979|CALLE|CAMINO A LAS PEDRERAS|CALLE|GRANJA AGROPECUARIA|CALLE|CAMINO VECINAL||NINGUNO
1980|CARRETERA|A LAS PEDRERAS|CARRETERA|LIBRAMIENTO NORESTE|CALLE|NINGUNO|CALLE|NINGUNO
1981|CALLE|Cuarta Avenida|CALLE|Industria del Aluminio|CALLE|Industria del Cobre|CALLE|Tercera Avenida
1982|CALLE|RÍO MISSOURI|AVENIDA|OLIVO|CALLE|MANUEL GOMEZ MORIN|CALLE|RIO GUADALQUIVIR
1983|CALLE|RÍO MISSOURI|AVENIDA|MANUEL GÓMEZ MORÍN|CALLE|OLIVOS|CALLE|RÍO GUADALQUIVIR
1984|AVENIDA|JOSÉ VASCONCELOS|CALLE|RÍO TIGRIS|PRIVADA|TAMAZUNCHALE|CALLE|RÍO EBRO
1985|CALLE|NINGUNO|AVENIDA|RUFINO TAMAYO|AVENIDA|LÁZARO CÁRDENAS|CALLE|SANTA FE
1986|CARRETERA|NINGUNO||||||
1987|AVENIDA|LUIS DONALDO COLOSIO||NINGUNO||NINGUNO||NINGUNO
1988|CALLE|LUIS DONALDO COLOSIO||NINGUNO||NINGUNO||NINGUNO
1989|CARRETERA|LIBRAMIENTO NOROESTE|CARRETERA|LIBRAMIENTO NOROESTE|TERRACERÍA|NINGUNO|CARRETERA|NINGUNO
1990|CARRETERA|ANTIGUA CARRETERA A VILLA DE GARCÍA||NINGUNO||NINGUNO||NINGUNO
1991|BOULEVARD|luis donaldo colosio KM 5.8|CALLE|ANTIGUO CAMINO A VILLA DE GARCIA|CARRETERA|LIBRAMIENTO NORESTE|OTRA (ESPECIFICAR)|CERRO DE LAS MITRAS
1992|CARRETERA|LIBRAMIENTO NORESTE 6.5||NINGUNO||NINGUNO||NINGUNO
1993|CARRETERA|A VILLA DE GARCÍA||NINGUNO||NINGUNO||NINGUNO
1994|CALLE|DEL MOLINO|CALLE|BOSQUES DE LA HUASTECA|CALLE|NINGUNO||NINGUNO
1995||||MINERA DEL NORTE||NOROESTE||NOROESTE
1996|CALLE|LECHUGAL|CALLE|DE LOS CEREZOS|AVENIDA|HERMENEGILDO GALEANA|CALLE|TEÓFILO MARTÍNEZ
1997|AVENIDA|CIUDAD DE LOS ÁNGELES|AVENIDA|SAN NICOLÁS|CALLE|QUINTA AVENIDA|CALLE|PROFESOR EULOGIO TRVIÑO
1998|CALLE|CARRETERA APODACA-HUINALÁ|AVENIDA|MIGUEL ALEMÁN||MATAMOROS||NINGUNO
1999|VIADUCTO|KILÓMETRO 16 MINA N.L. - ICAMOLE||NINGUNO||NINGUNO||NINGUNO
2000|AVENIDA|ADOLFO RUÍZ CORTINES|CALLE|MODESTO ALANÍS|CALLE|DEL RASTRO|CALLE|DE LA ZANJA
2001|CALLE|NINGUNO||NINGUNO||NINGUNO|PRIVADA|FRANCISCO VILLA
2002|CARRETERA|MONTERREY COLOMBIA||NINGUNO||NINGUNO||NINGUNA
2003|CALLE|CARRETERA NACIONAL|PRIVADA|NINGUNO|CALLE|LA RIVERA||NINGUNO
2004|CARRETERA|CARRETERA MONTERREY MONCLOVA||NINGUNO||NINGUNO||NINGUNO
2005||VIA DE TREN TRAMO MONTERREY TAMPICO KILÓMETRO 369||NINGUNO||NINGUNO|CAMINO|CAMINO TRAMO LINARES LUCIO BLANCO MARGEN DERECHO KILÓMETRO 369
2006|CAMINO|CAMINO LA HUICHE||NINGUNO||NINGUNO||NINGUNO
2007|CARRETERA|GALEANA DOCTOR ARROYO|CARRETERA|CARRETERA GALEANA-DR. ARROYO|CARRETERA|NINGUNO|CARRETERA|NINGUNO
2008|CALLE|PINTORES MEXICANOS||NINGUNO||NINGUNO||NINGUNO
2009|CALLE|LAS ROSAS|CALLE|BELISARIO DOMÍNGUEZ|CALLE|HERÓICA ESCUELA NAVAL MILITAR|CALZADA|PORFIRIO DÍAZ
2010|CALLE|BENITO JUÁREZ||||||
2011|CALLE|BENITO JUÁREZ|CALLE|VICENTE GUERRERO|CALLEJÓN|PINO SUAREZ|CALLEJÓN|HIDALGO
2012|CARRETERA|CARRT. AMATE- COSOLAPA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2013|CARRETERA|CARRETERA LIBRE AMATE-ACATLÁN DE PÉREZ FIGUEROA||||||
2014|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2015|CARRETERA|FEDERAL LA VENTOSA-MATIAS ROMERO|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|NINGUNO|OTRA (ESPECIFICAR)|NINGUNO
2016|AVENIDA|MÉXICO|CALLE|WILFRIDO C. CRUZ|PRIVADA|JULIÁN DE ARGUELLO|CALLE|NINGUNO
2017|CALLE|HIDALGO|CALLE|MÉXICO|CALLE|HIDALGO|CALLE|LEONA VICARIO
2018|CALLE|NINGUNO|CALLE|SIMBOLOS PATRIOS|CALLE|ZARAGOZA|CARRETERA|INTERNACIONAL CRISTÓBAL COLÓN
2019|OTRA (ESPECIFICAR)|TAMPICO|OTRA (ESPECIFICAR)|FRONTERA|OTRA (ESPECIFICAR)|MANZANILLO||
2020|CALLE|PRINCIPAL|CALLE|NINGUNO|AVENIDA|MALECÓN|CALLE|NINGUNO
2021|CALLE|CALLE PRINCIPAL|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2022|CARRETERA|CARRETERA PANAMERICANA|CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO
2023|CALLE|INDEPENDENCIA||CARRETERA A SAN MATEO DEL MAR|CALLE|NINGUNO|CARRETERA|CARRETERA A SAN MATEO DEL MAR
2024|CALLE|CIPRÉS|CALLE|DE LA DRAGA|CALLEJÓN|DEL CHOPO|CALLE|CIPRÉS
2025|AVENIDA|MÉXICO||||||
2026|CAMINO|GUADALUPE VICTORIA-LA NORIA MININDACA||||||
2027|OTRA (ESPECIFICAR)|DOMICILIO CONOCIDO||||||
2028|CAMINO|GUADALUPE VICTORIA-LA NORIA MININDACA||||||
2029|CAMINO|GUADALUPA VICTORIA-LA NORIA MININDACA||||||
2030|CALLEJÓN|NINGUNO|CALLEJÓN|NINGUNO|CALLE|NINGUNO|CALLEJÓN|NINGUNO
2031|CALLE|PASEO SAN JOSÉ VISTA HERMOSA NORTE|CALLE|11|CALLE|12|BOULEVARD|PUEBLA-ATLIXCO
2032|CALLE|ANTIGUO CAMINO ALA COLONIA MORELOS|CARRETERA|ESTATAL LIBRE-PUEBLA|TERRACERÍA|NINGUNO|TERRACERÍA|NINGUNO
2033|CALLE|CAMINO EXHACIENDA SAN JUAN TULCINGO Y BARRANCA HONDA|CALLE|CAMINO EXHACIENDA SAN JUAN TULCINGO Y BARRANCA HONDA|CALLE|IGNACIO MARISCAL|CALLE|ÁLAMO
2034||31 PONIENTE|CALLE|ROSENDO MARQUÉS 43 SUR|CALLE|41 SUR|CALLE|29 PONIENTE
2035|CALLE|PASEO SAN JOSÉ VISTA HERMOSA NORTE|CALLE|11|CALLE|12|BOULEVARD|PUEBLA-ATLIXCO
2036|PRIVADA|NINGUNO|CALLE|EL PINO|CALLE|DIAGONAL NORTE|CALLE|ENCINO
2037|PRIVADA|3 B SUR|AVENIDA|39 PONIENTE|AVENIDA|37 PONIENTE|PRIVADA|3B SUR
2038|CARRETERA|CERRO DE COJOATEPEQUEC|VEREDA|CERRO DE COJOATEPEQUEC|VEREDA|CERRO DE COJOATEPEQUEC|VEREDA|CERRO DE COJOATEPEQUEC
2039|VEREDA|CERRO DE COJOATEPEQUEC|VEREDA|CERRO DE COJOATEPEQUEC|VEREDA|CERRO DE COJOATEPEQUEC|VEREDA|CERRO DE COJOATEPEQUEC
2040|VEREDA|CERRO DE COJOATEPEQUEC|VEREDA|CERRO DEL COJOATEPEQUEC|VEREDA|CERRO DE COJOATEPEQUEC|VEREDA|CERRO DE COJOATEPEQUEC
2041|CARRETERA|CERRO DE LA SUMIDA|VEREDA|CERRO DE LA SUMIDA|VEREDA|CERRO DE LA SUMIDA|VEREDA|CERRO DE LA SUMIDA
2042|CARRETERA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO
2043|CARRETERA|CERRO DEL OSTO|VEREDA|CERRO DE OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERR0 DEL OSTO
2044|CARRETERA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO
2045|CARRETERA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO
2046|CARRETERA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO
2047|CARRETERA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO
2048|CARRETERA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO
2049|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO
2050||CERRO DEL OSTO||CERRO DEL OSTO||CERRO DEL OSTO||CERRO DEL OSTO
2051|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|TERRACERÍA|CERRO DEL OSTO
2052|CARRETERA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO DEL OSTO|VEREDA|CERRO EL OSTO
2053|CARRETERA|CERRO LA SUMIDA|VEREDA|CERRO DE LA SUMIDA|VEREDA|CERRO DE LA SUMIDA|VEREDA|CERRO DE LA SUMIDA
